playerID,age,season1,season2,season3,season4
bankser01,26,102,129,143,117
bankser01,27,129,143,117,80
bankser01,28,143,117,80,104
bankser01,29,117,80,104,64
bankser01,30,80,104,64,95
bankser01,31,104,64,95,106
bankser01,32,64,95,106,75
bankser01,33,95,106,75,95
bankser01,34,106,75,95,83
bankser01,35,75,95,83,106
bankser01,36,95,83,106,44
esaskni01,24,45,66,41,59
esaskni01,25,66,41,59,62
esaskni01,26,41,59,62,108
kellymi02,25,17,7,19,33
grothjo01,25,49,51,57,60
grothjo01,26,51,57,60,28
grothjo01,27,57,60,28,37
grothjo01,28,60,28,37,18
grothjo01,29,28,37,18,11
grothjo01,30,37,18,11,10
bosleth01,22,13,8,14,3
bosleth01,23,8,14,3,2
bosleth01,24,14,3,2,12
bosleth01,25,3,2,12,14
bosleth01,26,2,12,14,27
bosleth01,27,12,14,27,9
bosleth01,28,14,27,9,16
bosleth01,29,27,9,16,9
bosleth01,30,9,16,9,9
mageewe01,25,9,11,5,31
mageewe01,26,11,5,31,17
butlebi03,22,55,93,78,95
butlebi03,23,93,78,95,107
butlebi03,24,78,95,107,82
butlebi03,25,95,107,82,66
fieldpr01,22,81,119,102,141
fieldpr01,23,119,102,141,83
fieldpr01,24,102,141,83,120
fieldpr01,25,141,83,120,108
fieldpr01,26,83,120,108,106
fieldpr01,27,120,108,106,16
causewa01,20,4,1,49,38
causewa01,21,1,49,38,44
causewa01,25,49,38,44,49
causewa01,26,38,44,49,34
causewa01,27,44,49,34,18
causewa01,28,49,34,18,28
heepda01,23,6,11,22,21
heepda01,24,11,22,21,12
heepda01,25,22,21,12,42
heepda01,26,21,12,42,33
heepda01,27,12,42,33,9
heepda01,28,42,33,9,11
heepda01,29,33,9,11,49
heepda01,30,9,11,49,8
shamsar01,25,47,13,48,47
shamsar01,26,13,48,47,49
shamsar01,27,48,47,49,18
dadepa01,25,1,45,20,37
phillja02,30,12,0,20,20
huffau01,25,45,59,107,104
huffau01,26,59,107,104,92
huffau01,27,107,104,92,66
huffau01,28,104,92,66,72
huffau01,29,92,66,72,108
huffau01,30,66,72,108,85
huffau01,31,72,108,85,86
huffau01,32,108,85,86,59
cashke01,26,8,21,2,4
cashke01,27,21,2,4,15
cashke01,28,2,4,15,3
wainwad01,25,1,6,6,4
wainwad01,26,6,6,4,6
wainwad01,27,6,4,6,4
wainwad01,28,4,6,4,6
wainwad01,29,6,4,6,6
haltesh01,29,13,0,27,65
haltesh01,30,0,27,65,39
haltesh01,31,27,65,39,30
listapa01,26,30,2,25,33
fernach01,25,51,51,3,35
fernach01,26,51,3,35,40
fernach01,27,3,35,40,59
thomale03,26,104,55,66,75
thomale03,27,55,66,75,24
thomale03,28,66,75,24,23
phillmi01,24,20,29,29,12
phillmi01,25,29,29,12,28
phillmi01,26,29,12,28,6
phillmi01,27,12,28,6,7
phillmi01,28,28,6,7,4
phillmi01,29,6,7,4,1
ransoco01,26,1,1,11,3
ransoco01,27,1,11,3,8
ransoco01,28,11,3,8,10
ransoco01,31,3,8,10,5
ransoco01,32,8,10,5,4
ransoco01,33,10,5,4,42
kinerra01,29,109,87,116,73
alouje01,22,28,52,20,30
alouje01,23,52,20,30,39
alouje01,24,20,30,39,34
alouje01,25,30,39,34,44
alouje01,26,39,34,44,40
alouje01,27,34,44,40,11
alouje01,28,44,40,11,19
alouje01,29,40,11,19,15
alouje01,30,11,19,15,11
alouje01,31,19,15,11,19
pagnoto01,26,15,3,23,57
pagnoto01,27,3,23,57,44
pagnoto01,28,23,57,44,41
pagnoto01,29,57,44,41,40
pagnoto01,30,44,41,40,15
pagnoto01,31,41,40,15,55
pagnoto01,32,40,15,55,8
reitzke01,22,42,54,63,66
reitzke01,23,54,63,66,79
reitzke01,24,63,66,79,75
reitzke01,25,66,79,75,73
reitzke01,26,79,75,73,58
