playerID,age,season1,season2,season3,season4
blowemi01,25,5,1,1,15
blowemi01,26,1,1,15,9
blowemi01,27,1,15,9,23
blowemi01,28,15,9,23,6
blowemi01,29,9,23,6,5
blowemi01,30,23,6,5,11
hillech01,28,3,6,1,6
hillech01,29,6,1,6,2
hillech01,30,1,6,2,0
hernara02,24,14,15,7,21
hernara02,25,15,7,21,18
hernara02,26,7,21,18,12
hernara02,27,21,18,12,23
hernara02,28,18,12,23,9
hernara02,29,12,23,9,15
hernara02,30,23,9,15,5
hernara02,31,9,15,5,7
hernara02,32,15,5,7,12
hernara02,33,5,7,12,5
spraged02,25,1,12,11,18
spraged02,26,12,11,18,36
spraged02,27,11,18,36,14
spraged02,28,18,36,14,20
spraged02,29,36,14,20,22
spraged02,30,14,20,22,12
demetdo01,23,5,18,9,21
demetdo01,24,18,9,21,29
demetdo01,25,9,21,29,22
demetdo01,26,21,29,22,22
demetdo01,27,29,22,22,16
demetdo01,28,22,22,16,14
davisch02,23,21,1,5,33
davisch02,24,1,5,33,53
davisch02,25,5,33,53,26
roberbi01,25,0,3,9,3
roberbi01,26,3,9,3,4
roberbi01,27,9,3,4,1
roberbi01,28,3,4,1,2
roberbi01,29,4,1,2,2
roberbi01,30,1,2,2,0
roberbi01,31,2,2,0,4
roberle01,24,10,7,0,22
roberle01,25,7,0,22,15
roberle01,26,0,22,15,10
roberle01,27,22,15,10,4
roberle01,28,15,10,4,2
roberle01,29,10,4,2,8
tysonmi01,23,1,1,2,3
tysonmi01,24,1,2,3,7
tysonmi01,25,2,3,7,3
tysonmi01,26,3,7,3,5
tysonmi01,27,7,3,5,3
clarkro02,24,2,1,0,0
clarkro02,25,1,0,0,2
hopkiga01,26,8,6,9,0
hopkiga01,27,6,9,0,2
canoro01,24,15,19,14,25
canoro01,25,19,14,25,29
canoro01,26,14,25,29,28
canoro01,27,25,29,28,33
canoro01,28,29,28,33,27
canoro01,29,28,33,27,14
thompro01,25,10,7,13,15
thompro01,26,7,13,15,19
thompro01,27,13,15,19,14
thompro01,28,15,19,14,19
thompro01,29,19,14,19,2
thompro01,30,14,19,2,8
sizemgr01,23,22,28,24,33
sizemgr01,24,28,24,33,18
sizemgr01,25,24,33,18,0
sizemgr01,26,33,18,0,10
sizemgr01,27,18,0,10,5
clinety01,22,0,2,0,1
clinety01,23,2,0,1,0
clinety01,24,0,1,0,0
clinety01,25,1,0,0,0
clinety01,26,0,0,0,1
clinety01,27,0,0,1,2
clinety01,28,0,1,2,0
sweenry01,22,1,5,6,1
sweenry01,23,5,6,1,1
sweenry01,24,6,1,1,0
sweenry01,25,1,1,0,6
browndo01,24,5,5,27,10
kunkeje01,23,0,1,1,2
kunkeje01,24,1,1,2,8
kunkeje01,25,1,2,8,3
saboch01,27,6,25,26,12
saboch01,28,25,26,12,21
saboch01,29,26,12,21,11
saboch01,30,12,21,11,1
waitked01,32,1,2,1,2
mendoma01,25,0,0,0,1
mendoma01,26,0,0,1,1
mendoma01,27,0,1,1,2
mendoma01,28,1,1,2,0
dilonmi01,21,0,0,0,1
dilonmi01,22,0,0,1,1
dilonmi01,23,0,1,1,0
dilonmi01,24,1,1,0,0
dilonmi01,25,1,0,0,3
dilonmi01,26,0,0,3,0
dilonmi01,27,0,3,0,1
conlege01,24,0,0,0,0
conlege01,25,0,0,0,1
conlege01,26,0,0,1,0
conlege01,27,0,1,0,1
conlege01,28,1,0,1,2
conlege01,29,0,1,2,1
allenga01,25,0,5,6,3
allenga01,26,5,6,3,2
stankan01,29,0,1,0,0
stankan01,30,1,0,0,1
jonesda03,22,5,4,3,5
jonesda03,23,4,3,5,3
jonesda03,24,3,5,3,6
jonesda03,25,5,3,6,5
vealco01,27,1,0,0,0
belliro01,24,8,8,11,3
belliro01,25,8,11,3,8
belliro01,26,11,3,8,12
belliro01,27,3,8,12,17
belliro01,28,8,12,17,13
belliro01,29,12,17,13,11
belliro01,30,17,13,11,11
belliro01,31,13,11,11,10
gibsoki01,23,9,9,8,15
gibsoki01,24,9,8,15,27
gibsoki01,25,8,15,27,29
gibsoki01,26,15,27,29,28
gibsoki01,27,27,29,28,24
gibsoki01,28,29,28,24,25
gibsoki01,29,28,24,25,9
gibsoki01,30,24,25,9,8
gibsoki01,31,25,9,8,16
gibsoki01,32,9,8,16,2
gibsoki01,33,8,16,2,13
gibsoki01,34,16,2,13,23
beckhgo01,24,9,10,16,5
beckhgo01,25,10,16,5,9
mckinri01,25,8,1,1,0
mckinri01,26,1,1,0,0
wockejo01,26,4,3,9,7
wockejo01,27,3,9,7,15
wockejo01,28,9,7,15,16
wockejo01,29,7,15,16,9
wockejo01,30,15,16,9,8
wockejo01,31,16,9,8,9
wockejo01,32,9,8,9,6
niekrjo01,24,0,0,0,0
niekrjo01,25,0,0,0,0
niekrjo01,26,0,0,0,0
niekrjo01,27,0,0,0,0
niekrjo01,28,0,0,0,0
niekrjo01,29,0,0,0,1
niekrjo01,30,0,0,1,0
niekrjo01,31,0,1,0,0
niekrjo01,32,1,0,0,0
niekrjo01,33,0,0,0,0
niekrjo01,34,0,0,0,0
niekrjo01,35,0,0,0,0
niekrjo01,36,0,0,0,0
niekrjo01,37,0,0,0,0
niekrjo01,38,0,0,0,0.0
niekrjo01,39,0,0,0.0,0.0
niekrjo01,40,0,0.0,0.0,0.0
inglejo01,29,0,3,0,1
asproke01,27,5,2,10,2
asproke01,28,2,10,2,0
gomezch02,23,8,11,4,5
gomezch02,24,11,4,5,4
gomezch02,25,4,5,4,1
gomezch02,26,5,4,1,0
gomezch02,27,4,1,0,8
gomezch02,28,1,0,8,10
gomezch02,29,0,8,10,1
gomezch02,30,8,10,1,3
gomezch02,31,10,1,3,1
gomezch02,32,1,3,1,2
gomezch02,33,3,1,2,1
bradlph01,25,0,26,12,14
bradlph01,26,26,12,14,11
bradlph01,27,12,14,11,11
parrila02,22,14,19,24,10
parrila02,23,19,24,10,32
parrila02,24,24,10,32,27
parrila02,25,10,32,27,33
parrila02,26,32,27,33,28
parrila02,27,27,33,28,22
parrila02,28,33,28,22,17
parrila02,29,28,22,17,15
parrila02,30,22,17,15,17
parrila02,31,17,15,17,24
parrila02,32,15,17,24,19
parrila02,33,17,24,19,12
parrila02,34,24,19,12,1
parrila02,35,19,12,1,3
thompja01,23,31,26,20,21
thompja01,24,26,20,21,15
thompja01,25,20,21,15,31
thompja01,26,21,15,31,18
thompja01,27,15,31,18,17
thompja01,28,31,18,17,12
heathmi02,24,3,1,8,3
heathmi02,25,1,8,3,6
heathmi02,26,8,3,6,13
heathmi02,27,3,6,13,13
heathmi02,28,6,13,13,8
heathmi02,29,13,13,8,8
heathmi02,30,13,8,8,5
heathmi02,31,8,8,5,10
heathmi02,32,8,5,10,7
bankser01,23,19,44,28,43
bankser01,24,44,28,43,47
bankser01,25,28,43,47,45
bankser01,26,43,47,45,41
bankser01,27,47,45,41,29
bankser01,28,45,41,29,37
bankser01,29,41,29,37,18
bankser01,30,29,37,18,23
bankser01,31,37,18,23,28
bankser01,32,18,23,28,15
bankser01,33,23,28,15,23
bankser01,34,28,15,23,32
bankser01,35,15,23,32,23
bankser01,36,23,32,23,12
esaskni01,24,10,21,12,22
esaskni01,25,21,12,22,15
esaskni01,26,12,22,15,30
kellymi02,25,3,1,6,10
grothjo01,25,3,4,10,7
grothjo01,26,4,10,7,4
grothjo01,27,10,7,4,5
grothjo01,28,7,4,5,0
grothjo01,29,4,5,0,2
grothjo01,30,5,0,2,1
bosleth01,22,2,1,2,0
bosleth01,23,1,2,0,0
bosleth01,24,2,0,0,2
bosleth01,25,0,0,2,2
bosleth01,26,0,2,2,7
bosleth01,27,2,2,7,1
bosleth01,28,2,7,1,1
bosleth01,29,7,1,1,0
bosleth01,30,1,1,0,1
mageewe01,25,1,1,2,7
mageewe01,26,1,2,7,5
butlebi03,22,11,21,15,19
butlebi03,23,21,15,19,29
butlebi03,24,15,19,29,15
butlebi03,25,19,29,15,9
fieldpr01,22,28,50,34,46
fieldpr01,23,50,34,46,32
fieldpr01,24,34,46,32,38
fieldpr01,25,46,32,38,30
fieldpr01,26,32,38,30,25
fieldpr01,27,38,30,25,3
causewa01,20,1,0,8,4
causewa01,21,0,8,4,8
causewa01,25,8,4,8,8
causewa01,26,4,8,8,3
causewa01,27,8,8,3,0
causewa01,28,8,3,0,1
heepda01,23,0,0,4,8
heepda01,24,0,4,8,1
heepda01,25,4,8,1,7
heepda01,26,8,1,7,5
heepda01,27,1,7,5,0
heepda01,28,7,5,0,0
heepda01,29,5,0,0,5
heepda01,30,0,0,5,0
shamsar01,25,21,3,12,14
shamsar01,26,3,12,14,11
shamsar01,27,12,14,11,5
dadepa01,25,0,3,3,4
phillja02,30,0,0,1,1
huffau01,25,8,23,34,29
huffau01,26,23,34,29,22
huffau01,27,34,29,22,21
huffau01,28,29,22,21,15
huffau01,29,22,21,15,32
huffau01,30,21,15,32,15
huffau01,31,15,32,15,26
huffau01,32,32,15,26,12
cashke01,26,1,4,2,0
cashke01,27,4,2,0,3
cashke01,28,2,0,3,0
wainwad01,25,1,1,1,2
wainwad01,26,1,1,2,0
wainwad01,27,1,2,0,1
wainwad01,28,2,0,1,0
wainwad01,29,0,1,0,0
haltesh01,29,2,0,3,12
haltesh01,30,0,3,12,10
haltesh01,31,3,12,10,12
listapa01,26,3,0,0,1
fernach01,25,5,6,0,4
fernach01,26,6,0,4,3
fernach01,27,0,4,3,20
thomale03,26,26,9,15,22
thomale03,27,9,15,22,7
thomale03,28,15,22,7,2
phillmi01,24,2,1,4,1
phillmi01,25,1,4,1,1
phillmi01,26,4,1,1,1
phillmi01,27,1,1,1,0
phillmi01,28,1,1,0,0
phillmi01,29,1,0,0,0
ransoco01,26,0,1,1,1
ransoco01,27,1,1,1,4
ransoco01,28,1,1,4,0
ransoco01,31,1,4,0,2
ransoco01,32,4,0,2,1
ransoco01,33,0,2,1,11
kinerra01,29,42,37,35,22
alouje01,22,3,9,1,5
alouje01,23,9,1,5,0
alouje01,24,1,5,0,5
alouje01,25,5,0,5,1
alouje01,26,0,5,1,2
alouje01,27,5,1,2,0
alouje01,28,1,2,0,2
alouje01,29,2,0,2,2
alouje01,30,0,2,2,0
alouje01,31,2,2,0,2
pagnoto01,26,0,0,2,2
pagnoto01,27,0,2,2,7
pagnoto01,28,2,2,7,7
pagnoto01,29,2,7,7,7
pagnoto01,30,7,7,7,2
pagnoto01,31,7,7,2,13
pagnoto01,32,7,2,13,1
reitzke01,22,6,7,5,5
reitzke01,23,7,5,5,17
reitzke01,24,5,5,17,10
reitzke01,25,5,17,10,8
reitzke01,26,17,10,8,8
reitzke01,27,10,8,8,2
hilldo01,24,2,3,4,9
hilldo01,25,3,4,9,2
hilldo01,26,4,9,2,3
hilldo01,27,9,2,3,1
lawva01,25,0,5,4,17
lawva01,26,5,4,17,10
lawva01,27,4,17,10,5
lawva01,28,17,10,5,12
lawva01,29,10,5,12,11
lawva01,30,5,12,11,7
slaugdo01,25,0,4,8,13
slaugdo01,26,4,8,13,8
slaugdo01,27,8,13,8,9
slaugdo01,28,13,8,9,5
slaugdo01,29,8,9,5,4
slaugdo01,30,9,5,4,1
slaugdo01,31,5,4,1,4
slaugdo01,32,4,1,4,10
slaugdo01,33,1,4,10,2
slaugdo01,34,4,10,2,0
slaugdo01,35,10,2,0,6
templga01,21,8,2,9,4
templga01,22,2,9,4,1
templga01,23,9,4,1,6
templga01,24,4,1,6,3
templga01,25,1,6,3,2
templga01,26,6,3,2,6
templga01,27,3,2,6,2
templga01,28,2,6,2,5
templga01,29,6,2,5,3
templga01,30,2,5,3,6
templga01,31,5,3,6,9
castrst01,21,10,14,10,14
fregoji01,20,3,9,18,15
fregoji01,21,9,18,15,13
fregoji01,22,18,15,13,9
fregoji01,23,15,13,9,9
fregoji01,24,13,9,9,12
fregoji01,25,9,9,12,22
fregoji01,26,9,12,22,5
fregoji01,27,12,22,5,5
fregoji01,28,22,5,5,6
fregoji01,29,5,5,6,12
fregoji01,30,5,6,12,7
fregoji01,31,6,12,7,2
fregoji01,32,12,7,2,4
torrefr01,26,5,6,1,0
torrefr01,27,6,1,0,0
goodwto01,24,0,0,0,4
goodwto01,25,0,0,4,1
goodwto01,26,0,4,1,2
goodwto01,27,4,1,2,2
goodwto01,28,1,2,2,3
goodwto01,29,2,2,3,6
goodwto01,30,2,3,6,4
goodwto01,31,3,6,4,1
goodwto01,32,6,4,1,1
hillaa01,24,6,17,2,36
hillaa01,25,17,2,36,26
hillaa01,26,2,36,26,8
hillaa01,27,36,26,8,26
hillaa01,28,26,8,26,11
hillaa01,29,8,26,11,10
tollewa01,27,0,3,0,1
tollewa01,28,3,0,1,3
tollewa01,29,0,1,3,1
tollewa01,30,1,3,1,0
tollewa01,31,3,1,0,1
lopezhe01,27,18,11,17,22
lopezhe01,28,11,17,22,9
lopezhe01,29,17,22,9,3
lopezhe01,30,22,9,3,6
lopezhe01,31,9,3,6,14
lopezhe01,32,3,6,14,10
lopezhe01,33,6,14,10,7
davenji01,26,6,6,12,14
davenji01,27,6,12,14,4
davenji01,28,12,14,4,2
davenji01,29,14,4,2,4
davenji01,30,4,2,4,9
davenji01,31,2,4,9,5
davenji01,32,4,9,5,1
davenji01,33,9,5,1,2
grossga01,26,1,9,7,13
grossga01,27,9,7,13,6
vukovge01,25,1,6,3,9
mathije01,23,2,4,9,5
mathije01,24,4,9,5,3
mathije01,25,9,5,3,3
mathije01,26,5,3,3,8
mathije01,27,3,3,8,5
mathije01,28,3,8,5,2
herrejo03,26,1,3,3,1
herrejo03,27,3,3,1,0
nettlgr01,24,5,7,26,28
nettlgr01,25,7,26,28,17
nettlgr01,26,26,28,17,22
nettlgr01,27,28,17,22,22
nettlgr01,28,17,22,22,21
nettlgr01,29,22,22,21,32
nettlgr01,30,22,21,32,37
nettlgr01,31,21,32,37,27
nettlgr01,32,32,37,27,20
nettlgr01,33,37,27,20,16
nettlgr01,34,27,20,16,15
nettlgr01,35,20,16,15,18
nettlgr01,36,16,15,18,20
nettlgr01,37,15,18,20,20
nettlgr01,38,18,20,20,15
nettlgr01,39,20,20,15,16
nettlgr01,40,20,15,16,5
jonesbo02,26,0,6,1,3
jonesbo02,27,6,1,3,1
jonesbo02,28,1,3,1,4
jonesbo02,32,3,1,4,5
oberrmi01,26,0,1,0,1
oberrmi01,27,1,0,1,0
freesge02,22,3,6,7,23
freesge02,23,6,7,23,17
freesge02,24,7,23,17,26
freesge02,25,23,17,26,0
freesge02,26,17,26,0,6
freesge02,27,26,0,6,9
freesge02,28,0,6,9,1
muellbi02,26,7,9,2,10
muellbi02,27,9,2,10,6
muellbi02,28,2,10,6,7
muellbi02,29,10,6,7,19
muellbi02,30,6,7,19,12
muellbi02,31,7,19,12,10
corajo01,24,0,0,0,0
corajo01,25,0,0,0,2
corajo01,26,0,0,2,2
corajo01,27,0,2,2,3
corajo01,28,2,2,3,6
corajo01,29,2,3,6,11
piazzmi01,25,35,24,32,36
piazzmi01,26,24,32,36,40
piazzmi01,27,32,36,40,32
piazzmi01,28,36,40,32,40
piazzmi01,29,40,32,40,38
piazzmi01,30,32,40,38,36
piazzmi01,31,40,38,36,33
piazzmi01,32,38,36,33,11
piazzmi01,33,36,33,11,20
piazzmi01,34,33,11,20,19
piazzmi01,35,11,20,19,22
woodwch01,24,3,2,13,7
woodwch01,25,2,13,7,1
woodwch01,26,13,7,1,3
woodwch01,27,7,1,3,3
woodwch01,28,1,3,3,1
woodwch01,29,3,3,1,0
woodwch01,30,3,1,0,0
strawda01,22,26,29,27,39
strawda01,23,29,27,39,39
strawda01,24,27,39,39,29
strawda01,25,39,39,29,37
strawda01,26,39,29,37,28
strawda01,27,29,37,28,5
strawda01,28,37,28,5,5
strawda01,29,28,5,5,4
strawda01,30,5,5,4,3
strawda01,31,5,4,3,11
strawda01,32,4,3,11,0
strawda01,33,3,11,0,24
brilene01,23,0,0,0,1
brilene01,24,0,0,1,0
brilene01,25,0,1,0,1
brilene01,26,1,0,1,0
brilene01,27,0,1,0,1
brilene01,28,1,0,1,0
brilene01,29,0,1,0,0.0
brilene01,30,1,0,0.0,0.0
brilene01,31,0,0.0,0.0,0.0
asselbr01,24,4,2,0,3
gilge01,27,12,3,0,4
brownbo04,26,14,0,4,5
brownbo04,27,0,4,5,3
ordonma01,24,14,30,32,31
ordonma01,25,30,32,31,38
ordonma01,26,32,31,38,29
ordonma01,27,31,38,29,9
ordonma01,28,38,29,9,8
ordonma01,29,29,9,8,24
ordonma01,30,9,8,24,28
ordonma01,31,8,24,28,21
ordonma01,32,24,28,21,9
ordonma01,33,28,21,9,12
gonzaad01,23,6,24,30,36
gonzaad01,24,24,30,36,40
gonzaad01,25,30,36,40,31
gonzaad01,26,36,40,31,27
gonzaad01,27,40,31,27,18
gonzaad01,28,31,27,18,22
gonzaad01,29,27,18,22,27
northbi01,24,0,5,4,1
northbi01,25,5,4,1,2
northbi01,26,4,1,2,1
northbi01,27,1,2,1,0
northbi01,28,2,1,0,5
northbi01,29,1,0,5,1
brogler01,25,0,0,0,0
brogler01,26,0,0,0,0
brogler01,27,0,0,0,0
thompda01,24,0,4,1,4
thompda01,25,4,1,4,5
thomeji01,22,2,7,20,25
thomeji01,23,7,20,25,38
thomeji01,24,20,25,38,40
thomeji01,25,25,38,40,30
thomeji01,26,38,40,30,33
thomeji01,27,40,30,33,37
thomeji01,28,30,33,37,49
thomeji01,29,33,37,49,52
thomeji01,30,37,49,52,47
thomeji01,31,49,52,47,42
thomeji01,32,52,47,42,7
thomeji01,33,47,42,7,42
thomeji01,34,42,7,42,35
thomeji01,35,7,42,35,34
thomeji01,36,42,35,34,23
thomeji01,37,35,34,23,25
thomeji01,38,34,23,25,15
oconnda02,24,7,2,6,2
oconnda02,25,2,6,2,8
oconnda02,26,6,2,8,3
oconnda02,27,2,8,3,0
oconnda02,28,8,3,0,1
muserto01,24,0,1,4,1
muserto01,25,1,4,1,0
muserto01,26,4,1,0,1
muserto01,27,1,0,1,0
drabedo01,25,0,0,0,1
drabedo01,26,0,0,1,0
drabedo01,27,0,1,0,0
drabedo01,28,1,0,0,1
drabedo01,29,0,0,1,0
drabedo01,30,0,1,0,0
drabedo01,31,1,0,0,0
drabedo01,32,0,0,0,0
kniceal01,25,0,2,2,2
kniceal01,26,2,2,2,0
kniceal01,27,2,2,0,5
fostege01,22,1,13,2,4
fostege01,23,13,2,4,7
fostege01,24,2,4,7,23
fostege01,25,4,7,23,29
fostege01,26,7,23,29,52
fostege01,27,23,29,52,40
fostege01,28,29,52,40,30
fostege01,29,52,40,30,25
fostege01,30,40,30,25,22
fostege01,31,30,25,22,13
fostege01,32,25,22,13,28
fostege01,33,22,13,28,24
fostege01,34,13,28,24,21
montemi01,24,10,5,16,9
montemi01,25,5,16,9,18
montemi01,26,16,9,18,15
montemi01,27,9,18,15,11
montemi01,28,18,15,11,13
grandcu01,24,8,19,23,22
grandcu01,25,19,23,22,30
grandcu01,26,23,22,30,24
grandcu01,27,22,30,24,41
grandcu01,28,30,24,41,43
grandcu01,29,24,41,43,7
grandcu01,30,41,43,7,20
kaskoed01,27,2,2,6,2
kaskoed01,28,2,6,2,4
kaskoed01,29,6,2,4,3
kaskoed01,30,2,4,3,0
kaskoed01,31,4,3,0,1
walkene01,25,12,12,14,16
walkene01,26,12,14,16,23
hortowi01,22,1,29,27,19
hortowi01,23,29,27,19,36
hortowi01,24,27,19,36,28
hortowi01,25,19,36,28,17
hortowi01,26,36,28,17,22
hortowi01,27,28,17,22,11
hortowi01,28,17,22,11,17
hortowi01,29,22,11,17,15
hortowi01,30,11,17,15,25
hortowi01,31,17,15,25,14
hortowi01,32,15,25,14,15
hortowi01,33,25,14,15,11
hortowi01,34,14,15,11,29
maricju01,24,0,0,1,0
maricju01,25,0,1,0,0
maricju01,26,1,0,0,1
maricju01,27,0,0,1,0
maricju01,28,0,1,0,0
maricju01,29,1,0,0,0
maricju01,30,0,0,0,0
maricju01,31,0,0,0,2
maricju01,32,0,0,2,0
maricju01,33,0,2,0,0
maricju01,34,2,0,0,0.0
espinda01,24,21,17,3,8
chavera01,24,0,0,1,0
chavera01,25,0,1,0,1
chavera01,27,1,0,1,0
chavera01,29,0,1,0,2
chavera01,30,1,0,2,0
chavera01,31,0,2,0,1
martica02,24,5,4,5,5
martica02,25,4,5,5,5
burriem01,24,0,0,0,0
kaatji01,22,0,0,1,1
kaatji01,23,0,1,1,3
kaatji01,24,1,1,3,1
kaatji01,25,1,3,1,2
kaatji01,26,3,1,2,1
kaatji01,27,1,2,1,0
kaatji01,28,2,1,0,2
kaatji01,29,1,0,2,1
kaatji01,30,0,2,1,0
kaatji01,31,2,1,0,2
kaatji01,32,1,0,2,0.0
kaatji01,33,0,2,0.0,0
kaatji01,34,2,0.0,0,0.0
kaatji01,35,0.0,0,0.0,1
kaatji01,36,0,0.0,1,0
kaatji01,37,0.0,1,0,0
kaatji01,38,1,0,0,0.0
kaatji01,39,0,0,0.0,1.0
kaatji01,40,0,0.0,1.0,0
kaatji01,41,0.0,1.0,0,0
mccraqu01,26,3,3,7,1
mccraqu01,27,3,7,1,0
mccraqu01,28,7,1,0,0
mccraqu01,29,1,0,0,3
mccraqu01,30,0,0,3,0
mccraqu01,31,0,3,0,2
mccraqu01,32,3,0,2,1
heisech01,27,18,7,9,8
torrehe01,24,1,0,0,2
torrehe01,25,0,0,2,0
torrehe01,26,0,2,0,5
torrehe01,27,2,0,5,4
sauerha01,34,30,37,19,41
sauerha01,35,37,19,41,12
sauerha01,36,19,41,12,5
sauerha01,37,41,12,5,26
sauerha01,38,12,5,26,12
davisra01,27,1,3,3,5
davisra01,28,3,3,5,1
davisra01,29,3,5,1,8
davisra01,30,5,1,8,6
davisra01,31,1,8,6,8
wilsoea01,26,0,3,1,5
wilsoea01,28,3,1,5,6
wilsoea01,29,1,5,6,7
wilsoea01,30,5,6,7,4
wilsoea01,31,6,7,4,7
wilsoea01,32,7,4,7,0
lemonji01,25,1,2,1,27
lemonji01,26,2,1,27,17
lemonji01,27,1,27,17,26
lemonji01,28,27,17,26,33
lemonji01,29,17,26,33,38
lemonji01,30,26,33,38,14
lemonji01,31,33,38,14,1
bellge02,24,2,26,28,31
bellge02,25,26,28,31,47
bellge02,26,28,31,47,24
bellge02,27,31,47,24,18
bellge02,28,47,24,18,21
bellge02,29,24,18,21,25
bellge02,30,18,21,25,25
blefacu01,23,23,22,15,12
blefacu01,24,22,15,12,9
blefacu01,25,15,12,9,6
mcguiry01,27,1,2,0,1
jimenma01,25,0,12,0,2
jimenma01,26,12,0,2,1
ellisjo01,22,7,3,5,14
ellisjo01,23,3,5,14,10
ellisjo01,24,5,14,10,7
ellisjo01,25,14,10,7,1
ellisjo01,26,10,7,1,4
ellisjo01,27,7,1,4,3
ellisjo01,28,1,4,3,12
ellisjo01,29,4,3,12,1
hernaen01,23,1,0,0,0
hernaen01,24,0,0,0,1
hernaen01,25,0,0,1,0
valoel01,30,7,5,0,1
valoel01,31,5,0,1,3
valoel01,32,0,1,3,5
valoel01,33,1,3,5,4
valoel01,34,3,5,4,1
valoel01,35,5,4,1,0
valoel01,36,4,1,0,0
rowanaa01,25,7,6,24,13
rowanaa01,26,6,24,13,12
rowanaa01,27,24,13,12,27
rowanaa01,28,13,12,27,13
rowanaa01,29,12,27,13,15
rowanaa01,30,27,13,15,11
cabrejo02,27,0,2,1,0
cabrejo02,28,2,1,0,6
cabrejo02,29,1,0,6,6
sakatle01,24,0,0,1,5
sakatle01,25,0,1,5,6
sakatle01,26,1,5,6,3
sakatle01,27,5,6,3,3
sakatle01,28,6,3,3,3
sakatle01,29,3,3,3,0
chitiha01,19,0,5,11,4
chitiha01,20,5,11,4,9
chitiha01,23,11,4,9,5
chitiha01,24,4,9,5,7
chitiha01,26,9,5,7,0
hershor01,26,0,0,0,0
hershor01,27,0,0,0,0
hershor01,28,0,0,0,0
hershor01,29,0,0,0,0
hershor01,30,0,0,0,0
hershor01,31,0,0,0,0
hershor01,32,0,0,0,0
hershor01,33,0,0,0,0
hershor01,34,0,0,0,0.0
hershor01,35,0,0,0.0,0.0
hershor01,36,0,0.0,0.0,0
hershor01,37,0.0,0.0,0,0
hershor01,38,0.0,0,0,0
andremi01,24,8,7,15,17
andremi01,25,7,15,17,12
andremi01,26,15,17,12,7
romered01,23,1,1,1,1
romered01,24,1,1,1,1
romered01,25,1,1,1,0
romered01,26,1,1,0,2
romered01,27,1,0,2,0
romered01,28,0,2,0,0
romered01,29,2,0,0,1
abramca01,27,3,2,15,6
abramca01,28,2,15,6,6
armasto01,24,13,2,11,35
armasto01,25,2,11,35,22
armasto01,26,11,35,22,28
armasto01,27,35,22,28,36
armasto01,28,22,28,36,43
armasto01,29,28,36,43,23
armasto01,30,36,43,23,11
armasto01,31,43,23,11,3
armasto01,32,23,11,3,13
olivato01,25,0,32,16,25
olivato01,26,32,16,25,17
olivato01,27,16,25,17,18
olivato01,28,25,17,18,24
olivato01,29,17,18,24,23
olivato01,30,18,24,23,22
olivato01,31,24,23,22,0
olivato01,32,23,22,0,16
olivato01,33,22,0,16,13
olivato01,34,0,16,13,13
veryzto01,21,2,5,1,2
veryzto01,22,5,1,2,1
veryzto01,23,1,2,1,0
veryzto01,24,2,1,0,2
veryzto01,25,1,0,2,0
veryzto01,26,0,2,0,0
veryzto01,27,2,0,0,1
bressed01,25,5,0,9,9
bressed01,26,0,9,9,3
bressed01,27,9,9,3,14
bressed01,28,9,3,14,20
bressed01,29,3,14,20,15
bressed01,30,14,20,15,8
bressed01,31,20,15,8,10
bournra01,27,0,0,0,1
bournra01,28,0,0,1,1
nievewi01,28,0,0,0,1
nievewi01,29,0,0,1,1
nievewi01,30,0,1,1,3
nievewi01,31,1,1,3,0
nievewi01,32,1,3,0,2
nievewi01,33,3,0,2,1
nievewi01,34,0,2,1,1
pearsal02,25,0,1,7,5
pearsal02,26,1,7,5,6
pearsal02,27,7,5,6,2
pearsal02,28,5,6,2,4
suttodo01,22,0,0,0,0
suttodo01,23,0,0,0,0
suttodo01,24,0,0,0,0
suttodo01,25,0,0,0,0
suttodo01,26,0,0,0,0
suttodo01,27,0,0,0,0
suttodo01,28,0,0,0,0
suttodo01,29,0,0,0,0
suttodo01,30,0,0,0,0
suttodo01,31,0,0,0,0
suttodo01,32,0,0,0,0
suttodo01,33,0,0,0,0
suttodo01,34,0,0,0,0.0
suttodo01,35,0,0,0.0,0.0
suttodo01,36,0,0.0,0.0,0.0
suttodo01,37,0.0,0.0,0.0,0.0
suttodo01,38,0.0,0.0,0.0,0.0
suttodo01,39,0.0,0.0,0.0,0.0
grubbjo01,25,8,8,4,5
grubbjo01,26,8,4,5,2
grubbjo01,27,4,5,2,15
grubbjo01,28,5,2,15,10
grubbjo01,29,2,15,10,9
grubbjo01,30,15,10,9,3
grubbjo01,31,10,9,3,3
grubbjo01,32,9,3,3,4
grubbjo01,33,3,3,4,8
grubbjo01,34,3,4,8,5
grubbjo01,35,4,8,5,13
martivi01,25,1,23,20,16
martivi01,26,23,20,16,25
martivi01,27,20,16,25,2
martivi01,28,16,25,2,23
martivi01,29,25,2,23,20
martivi01,30,2,23,20,12
martivi01,31,23,20,12,14
martivi01,32,20,12,14,32
bonilbo01,24,15,24,24,32
bonilbo01,25,24,24,32,18
bonilbo01,26,24,32,18,19
bonilbo01,27,32,18,19,34
bonilbo01,28,18,19,34,20
bonilbo01,29,19,34,20,28
bonilbo01,30,34,20,28,28
bonilbo01,31,20,28,28,17
bonilbo01,32,28,28,17,11
bonilbo01,33,28,17,11,4
bonilbo01,34,17,11,4,5
greerru01,26,13,18,26,16
greerru01,27,18,26,16,20
greerru01,28,26,16,20,8
greerru01,29,16,20,8,7
muelldo01,24,16,12,6,4
